,year_month,customer_id,count
10661,201807,HI912202,3
10662,201807,HI914925,7
10663,201807,HI918101,6
10664,201807,HI919320,6
10665,201807,HI920533,7
10666,201807,HI921882,9
10667,201807,HI923060,5
10668,201807,HI929904,6
10669,201807,HI933949,3
10670,201807,HI934540,6
10671,201807,HI939855,4
10672,201807,HI940182,6
10673,201807,HI948138,10
10674,201807,HI949100,7
10675,201807,HI954427,4
10676,201807,HI957106,4
10677,201807,HI957144,1
10678,201807,HI958817,4
10679,201807,HI959268,7
10680,201807,HI963277,3
10681,201807,HI964680,8
10682,201807,HI965956,4
10683,201807,HI969539,11
10684,201807,HI969840,4
10685,201807,HI978590,5
10686,201807,HI981240,6
10687,201807,HI987024,4
10688,201807,HI990013,4
10689,201807,HI990855,3
10690,201807,HI994221,4
10691,201807,HI994796,7
10692,201807,HI995135,3
10693,201807,HI999153,3
10694,201807,IK000432,8
10695,201807,IK003033,7
10696,201807,IK003477,4
10697,201807,IK003701,6
10698,201807,IK004574,9
10699,201807,IK004670,5
10700,201807,IK005076,6
10701,201807,IK006139,7
10702,201807,IK007215,4
10703,201807,IK009011,8
10704,201807,IK010592,7
10705,201807,IK011787,1
10706,201807,IK013644,8
10707,201807,IK015821,6
10708,201807,IK018825,4
10709,201807,IK023975,8
10710,201807,IK025556,4
10711,201807,IK026319,7
10712,201807,IK027801,6
10713,201807,IK027932,9
10714,201807,IK028579,3
10715,201807,IK031542,5
10716,201807,IK032596,5
10717,201807,IK037674,5
10718,201807,IK040751,8
10719,201807,IK042838,6
10720,201807,IK044135,7
10721,201807,IK046372,3
10722,201807,IK051201,6
10723,201807,IK051737,3
10724,201807,IK052835,2
10725,201807,IK055692,5
10726,201807,IK056231,4
10727,201807,IK057216,4
10728,201807,IK058141,6
10729,201807,IK059803,4
10730,201807,IK059828,4
10731,201807,IK060981,5
10732,201807,IK061114,6
10733,201807,IK061665,7
10734,201807,IK065131,4
10735,201807,IK066398,5
10736,201807,IK067006,8
10737,201807,IK067038,3
10738,201807,IK073126,5
10739,201807,IK077913,5
10740,201807,IK082424,7
10741,201807,IK086599,7
10742,201807,IK088722,8
10743,201807,IK090562,3
10744,201807,IK092130,10
10745,201807,IK094736,2
10746,201807,IK096992,5
10747,201807,IK098074,5
10748,201807,IK102369,4
10749,201807,IK102382,6
10750,201807,IK107909,1
10751,201807,IK109332,8
10752,201807,IK112757,5
10753,201807,IK114480,4
10754,201807,IK120435,8
10755,201807,IK123390,4
10756,201807,IK124414,6
10757,201807,IK125726,4
10758,201807,IK126851,2
10759,201807,IK130171,6
10760,201807,IK130766,8
10761,201807,IK134460,4
10762,201807,IK142972,7
10763,201807,IK146888,2
10764,201807,IK147368,3
10765,201807,IK149763,5
10766,201807,IK152942,8
10767,201807,IK155697,6
10768,201807,IK158306,5
10769,201807,IK159809,5
10770,201807,IK165785,5
10771,201807,IK166339,5
10772,201807,IK168411,4
10773,201807,IK171801,2
10774,201807,IK174853,4
10775,201807,IK179300,7
10776,201807,IK180880,6
10777,201807,IK184226,4
10778,201807,IK186228,3
10779,201807,IK187041,6
10780,201807,IK190403,4
10781,201807,IK192713,5
10782,201807,IK195538,4
10783,201807,IK200910,5
10784,201807,IK205407,7
10785,201807,IK206015,3
10786,201807,IK211207,7
10787,201807,IK216492,7
10788,201807,IK218930,6
10789,201807,IK219142,6
10790,201807,IK219174,7
10791,201807,IK228318,4
10792,201807,IK228443,5
10793,201807,IK234815,9
10794,201807,IK236489,5
10795,201807,IK241354,5
10796,201807,IK242206,7
10797,201807,IK248737,3
10798,201807,IK250551,7
10799,201807,IK250912,6
10800,201807,IK251979,6
10801,201807,IK254439,8
10802,201807,IK258132,6
10803,201807,IK266002,4
10804,201807,IK266585,8
10805,201807,IK269914,5
10806,201807,IK271057,3
10807,201807,IK271631,3
10808,201807,IK274884,2
10809,201807,IK276561,5
10810,201807,IK279715,2
10811,201807,IK286521,3
10812,201807,IK286995,7
10813,201807,IK287037,3
10814,201807,IK287071,7
10815,201807,IK292139,2
10816,201807,IK297680,4
10817,201807,IK297810,7
10818,201807,IK299294,2
10819,201807,IK306874,4
10820,201807,IK311371,10
10821,201807,IK313475,3
10822,201807,IK315500,9
10823,201807,IK317256,6
10824,201807,IK320222,3
10825,201807,IK322778,10
10826,201807,IK323315,2
10827,201807,IK323455,6
10828,201807,IK324758,5
10829,201807,IK331136,3
10830,201807,IK331285,3
10831,201807,IK339856,6
10832,201807,IK351092,10
10833,201807,IK351199,5
10834,201807,IK351897,6
10835,201807,IK352765,9
10836,201807,IK356680,8
10837,201807,IK357051,8
10838,201807,IK357689,4
10839,201807,IK359438,7
10840,201807,IK364005,9
10841,201807,IK371201,2
10842,201807,IK373014,6
10843,201807,IK373678,5
10844,201807,IK376325,6
10845,201807,IK377403,4
10846,201807,IK379208,8
10847,201807,IK387954,6
10848,201807,IK390163,7
10849,201807,IK391344,5
10850,201807,IK395179,4
10851,201807,IK396673,5
10852,201807,IK398825,10
10853,201807,IK403801,3
10854,201807,IK407338,6
10855,201807,IK407687,7
10856,201807,IK417386,7
10857,201807,IK429268,7
10858,201807,IK430848,4
10859,201807,IK431402,4
10860,201807,IK432403,1
10861,201807,IK433428,5
10862,201807,IK438932,5
10863,201807,IK446361,4
10864,201807,IK446815,9
10865,201807,IK452215,8
10866,201807,IK452806,6
10867,201807,IK453226,8
10868,201807,IK453330,5
10869,201807,IK460685,8
10870,201807,IK461350,6
10871,201807,IK461411,5
10872,201807,IK462603,8
10873,201807,IK468230,5
10874,201807,IK477438,4
10875,201807,IK478859,5
10876,201807,IK480015,7
10877,201807,IK491887,6
10878,201807,IK508589,2
10879,201807,IK510241,5
10880,201807,IK511263,2
10881,201807,IK514038,4
10882,201807,IK516783,6
10883,201807,IK516841,5
10884,201807,IK518694,6
10885,201807,IK518800,1
10886,201807,IK519538,8
10887,201807,IK520591,4
10888,201807,IK525000,4
10889,201807,IK528327,3
10890,201807,IK529990,7
10891,201807,IK534014,4
10892,201807,IK537890,8
10893,201807,IK540492,8
10894,201807,IK548249,8
10895,201807,IK549613,7
10896,201807,IK552505,3
10897,201807,IK552816,2
10898,201807,IK552971,3
10899,201807,IK555274,5
10900,201807,IK557821,4
10901,201807,IK559274,7
10902,201807,IK559596,6
10903,201807,IK560712,4
10904,201807,IK560941,3
10905,201807,IK566847,8
10906,201807,IK569155,8
10907,201807,IK571566,6
10908,201807,IK572153,8
10909,201807,IK572159,4
10910,201807,IK574425,8
10911,201807,IK574479,8
10912,201807,IK575241,5
10913,201807,IK575252,2
10914,201807,IK577493,7
10915,201807,IK578389,8
10916,201807,IK580114,5
10917,201807,IK581952,5
10918,201807,IK582567,9
10919,201807,IK584824,7
10920,201807,IK584998,4
10921,201807,IK586219,6
10922,201807,IK588471,5
10923,201807,IK593766,6
10924,201807,IK594280,7
10925,201807,IK596141,4
10926,201807,IK597919,2
10927,201807,IK602905,1
10928,201807,IK608489,7
10929,201807,IK611614,7
10930,201807,IK612587,3
10931,201807,IK613660,3
10932,201807,IK614204,4
10933,201807,IK615890,5
10934,201807,IK616816,5
10935,201807,IK617484,11
10936,201807,IK619199,6
10937,201807,IK619953,5
10938,201807,IK620970,7
10939,201807,IK623902,4
10940,201807,IK624245,7
10941,201807,IK624416,3
10942,201807,IK626501,5
10943,201807,IK629720,8
10944,201807,IK631448,8
10945,201807,IK633711,5
10946,201807,IK638789,8
10947,201807,IK642724,9
10948,201807,IK644445,6
10949,201807,IK651569,8
10950,201807,IK653458,7
10951,201807,IK654848,3
10952,201807,IK657837,6
10953,201807,IK660380,6
10954,201807,IK661109,5
10955,201807,IK661529,8
10956,201807,IK662672,4
10957,201807,IK662753,6
10958,201807,IK669065,8
10959,201807,IK670283,6
10960,201807,IK671472,5
10961,201807,IK673736,2
10962,201807,IK676041,5
10963,201807,IK679682,5
10964,201807,IK680230,6
10965,201807,IK683711,1
10966,201807,IK686301,5
10967,201807,IK686461,7
10968,201807,IK688052,6
10969,201807,IK693082,7
10970,201807,IK694377,4
10971,201807,IK695797,6
10972,201807,IK697935,6
10973,201807,IK699204,2
10974,201807,IK699513,4
10975,201807,IK701555,6
10976,201807,IK703077,7
10977,201807,IK704656,8
10978,201807,IK710780,3
10979,201807,IK712590,3
10980,201807,IK714626,6
10981,201807,IK727029,3
10982,201807,IK732196,4
10983,201807,IK732316,4
10984,201807,IK733351,4
10985,201807,IK733404,5
10986,201807,IK736758,4
10987,201807,IK740134,7
10988,201807,IK743815,9
10989,201807,IK743897,7
10990,201807,IK747199,7
10991,201807,IK749861,9
10992,201807,IK750625,6
10993,201807,IK751998,4
10994,201807,IK753356,7
10995,201807,IK755553,5
10996,201807,IK755601,6
10997,201807,IK755649,5
10998,201807,IK757849,9
10999,201807,IK758927,7
11000,201807,IK761183,8
11001,201807,IK761631,4
11002,201807,IK766314,5
11003,201807,IK770101,3
11004,201807,IK771427,2
11005,201807,IK774332,9
11006,201807,IK777885,2
11007,201807,IK782104,5
11008,201807,IK783574,3
11009,201807,IK787243,2
11010,201807,IK791659,8
11011,201807,IK794489,8
11012,201807,IK795481,7
11013,201807,IK797502,6
11014,201807,IK799332,3
11015,201807,IK802877,11
11016,201807,IK807110,2
11017,201807,IK809167,5
11018,201807,IK810639,6
11019,201807,IK816400,5
11020,201807,IK817088,2
11021,201807,IK820199,9
11022,201807,IK822921,6
11023,201807,IK823588,3
11024,201807,IK825670,1
11025,201807,IK828809,5
11026,201807,IK842365,6
11027,201807,IK844882,5
11028,201807,IK850378,6
11029,201807,IK851397,4
11030,201807,IK853515,4
11031,201807,IK853780,7
11032,201807,IK854778,5
11033,201807,IK855636,8
11034,201807,IK861991,12
11035,201807,IK862574,8
11036,201807,IK865460,5
11037,201807,IK871588,5
11038,201807,IK871961,8
11039,201807,IK873661,3
11040,201807,IK874433,1
11041,201807,IK874524,4
11042,201807,IK874777,9
11043,201807,IK880102,8
11044,201807,IK881709,7
11045,201807,IK883066,5
11046,201807,IK884794,5
11047,201807,IK886752,6
11048,201807,IK888697,8
11049,201807,IK890445,4
11050,201807,IK891907,9
11051,201807,IK897447,6
11052,201807,IK899587,8
11053,201807,IK902787,4
11054,201807,IK904385,6
11055,201807,IK905330,6
11056,201807,IK907604,6
11057,201807,IK907713,6
11058,201807,IK911585,6
11059,201807,IK912733,2
11060,201807,IK913187,5
11061,201807,IK914829,8
11062,201807,IK923373,4
11063,201807,IK923881,6
11064,201807,IK927405,9
11065,201807,IK929378,9
11066,201807,IK930070,4
11067,201807,IK931165,7
11068,201807,IK951548,4
11069,201807,IK953897,8
11070,201807,IK961793,4
11071,201807,IK966075,6
11072,201807,IK967528,6
11073,201807,IK972922,3
11074,201807,IK973289,2
11075,201807,IK975905,4
11076,201807,IK978123,4
11077,201807,IK979398,6
11078,201807,IK980980,1
11079,201807,IK983460,5
11080,201807,IK986011,4
11081,201807,IK986467,5
11082,201807,IK988092,7
11083,201807,IK988102,6
11084,201807,IK990829,4
11085,201807,IK998240,5
11086,201807,IK999111,9
11087,201807,IK999272,5
11088,201807,OA000310,3
11089,201807,OA003002,8
11090,201807,OA004129,8
11091,201807,OA007004,6
11092,201807,OA008665,6
11093,201807,OA016045,7
11094,201807,OA018910,5
11095,201807,OA020755,3
11096,201807,OA020996,4
11097,201807,OA023562,8
11098,201807,OA025439,4
11099,201807,OA030221,5
11100,201807,OA030640,2
11101,201807,OA032400,8
11102,201807,OA037898,4
11103,201807,OA038299,6
11104,201807,OA039044,3
11105,201807,OA041099,3
11106,201807,OA041301,9
11107,201807,OA046054,4
11108,201807,OA047996,6
11109,201807,OA052506,3
11110,201807,OA052852,3
11111,201807,OA054208,3
11112,201807,OA057829,7
11113,201807,OA057953,8
11114,201807,OA058104,6
11115,201807,OA061430,5
11116,201807,OA061841,7
11117,201807,OA067269,5
11118,201807,OA068305,6
11119,201807,OA071756,2
11120,201807,OA072075,8
11121,201807,OA075024,6
11122,201807,OA076062,6
11123,201807,OA078433,2
11124,201807,OA082154,5
11125,201807,OA082783,6
11126,201807,OA085890,3
11127,201807,OA086620,7
11128,201807,OA096118,4
11129,201807,OA098556,4
11130,201807,OA100873,7
11131,201807,OA101976,3
11132,201807,OA103150,2
11133,201807,OA103624,6
11134,201807,OA104546,6
11135,201807,OA104710,7
11136,201807,OA108854,5
11137,201807,OA113186,6
11138,201807,OA115840,6
11139,201807,OA116423,3
11140,201807,OA124956,5
11141,201807,OA126055,9
11142,201807,OA129078,5
11143,201807,OA131146,6
11144,201807,OA132029,2
11145,201807,OA134132,2
11146,201807,OA137459,3
11147,201807,OA140594,5
11148,201807,OA144483,7
11149,201807,OA152457,1
11150,201807,OA152987,6
11151,201807,OA154669,4
11152,201807,OA157445,3
11153,201807,OA162065,6
11154,201807,OA166132,7
11155,201807,OA176831,4
11156,201807,OA179234,1
11157,201807,OA181958,9
11158,201807,OA182166,3
11159,201807,OA184199,5
11160,201807,OA186702,4
11161,201807,OA187758,3
11162,201807,OA192308,6
11163,201807,OA198162,5
11164,201807,OA207255,8
11165,201807,OA210660,4
11166,201807,OA210759,10
11167,201807,OA211420,4
11168,201807,OA212271,7
11169,201807,OA214272,7
11170,201807,OA215175,5
11171,201807,OA225076,5
11172,201807,OA225531,4
11173,201807,OA228506,3
11174,201807,OA233706,3
11175,201807,OA236156,3
11176,201807,OA239766,8
11177,201807,OA240963,3
11178,201807,OA241119,5
11179,201807,OA241695,7
11180,201807,OA245705,6
11181,201807,OA245976,2
11182,201807,OA247479,5
11183,201807,OA249823,7
11184,201807,OA250167,6
11185,201807,OA250792,6
11186,201807,OA251840,5
11187,201807,OA255039,5
11188,201807,OA261861,4
11189,201807,OA263631,5
11190,201807,OA266742,6
11191,201807,OA268998,5
11192,201807,OA270348,2
11193,201807,OA270440,3
11194,201807,OA278526,5
11195,201807,OA281070,4
11196,201807,OA283367,5
11197,201807,OA285691,5
11198,201807,OA286310,5
11199,201807,OA290351,6
11200,201807,OA290803,6
11201,201807,OA294469,6
11202,201807,OA295880,7
11203,201807,OA296415,4
11204,201807,OA297467,3
11205,201807,OA297910,6
11206,201807,OA308827,3
11207,201807,OA309867,9
11208,201807,OA309947,6
11209,201807,OA310354,3
11210,201807,OA311004,3
11211,201807,OA313854,5
11212,201807,OA316605,9
11213,201807,OA322328,5
11214,201807,OA327340,8
11215,201807,OA327486,7
11216,201807,OA328771,6
11217,201807,OA329115,4
11218,201807,OA332826,8
11219,201807,OA336650,7
11220,201807,OA346394,8
11221,201807,OA352833,6
11222,201807,OA353264,6
11223,201807,OA354722,4
11224,201807,OA357510,2
11225,201807,OA358651,6
11226,201807,OA362502,5
11227,201807,OA366759,3
11228,201807,OA368057,4
11229,201807,OA369571,3
11230,201807,OA372777,4
11231,201807,OA375487,5
11232,201807,OA375793,8
11233,201807,OA377888,5
11234,201807,OA379819,4
11235,201807,OA380969,5
11236,201807,OA383490,6
11237,201807,OA385689,3
11238,201807,OA386824,5
11239,201807,OA388010,5
11240,201807,OA388131,2
11241,201807,OA389068,9
11242,201807,OA393110,1
11243,201807,OA393462,5
11244,201807,OA396265,5
11245,201807,OA396508,4
11246,201807,OA396855,4
11247,201807,OA397694,6
11248,201807,OA398636,5
11249,201807,OA399367,7
11250,201807,OA401352,6
11251,201807,OA402491,6
11252,201807,OA402979,4
11253,201807,OA405652,6
11254,201807,OA406392,5
11255,201807,OA406772,4
11256,201807,OA408529,4
11257,201807,OA409321,5
11258,201807,OA410852,8
11259,201807,OA417856,7
11260,201807,OA419310,6
11261,201807,OA419926,3
11262,201807,OA420229,5
11263,201807,OA422340,4
11264,201807,OA422514,2
11265,201807,OA423141,5
11266,201807,OA423930,5
11267,201807,OA427079,2
11268,201807,OA427655,7
11269,201807,OA433460,5
11270,201807,OA435380,2
11271,201807,OA440389,6
11272,201807,OA441503,7
11273,201807,OA441851,3
11274,201807,OA443238,8
11275,201807,OA449475,5
11276,201807,OA449732,8
11277,201807,OA449747,5
11278,201807,OA451747,3
11279,201807,OA451950,4
11280,201807,OA452734,4
11281,201807,OA459530,4
11282,201807,OA462037,6
11283,201807,OA462757,2
11284,201807,OA467198,4
11285,201807,OA467560,10
11286,201807,OA467724,2
11287,201807,OA468240,6
11288,201807,OA470195,5
11289,201807,OA471356,8
11290,201807,OA472503,9
11291,201807,OA476099,9
11292,201807,OA476198,3
11293,201807,OA478509,5
11294,201807,OA484337,4
11295,201807,OA484479,5
11296,201807,OA492747,4
11297,201807,OA500718,6
11298,201807,OA500792,8
11299,201807,OA501813,7
11300,201807,OA504016,5
11301,201807,OA510981,4
11302,201807,OA510985,5
11303,201807,OA511050,4
11304,201807,OA512978,7
11305,201807,OA515865,5
11306,201807,OA524517,5
11307,201807,OA535401,7
11308,201807,OA538627,8
11309,201807,OA543860,5
11310,201807,OA544396,6
11311,201807,OA545330,6
11312,201807,OA545809,3
11313,201807,OA546013,6
11314,201807,OA546913,5
11315,201807,OA549397,9
11316,201807,OA551532,5
11317,201807,OA554076,5
11318,201807,OA557824,4
11319,201807,OA558072,5
11320,201807,OA558405,1
11321,201807,OA564685,8
11322,201807,OA567940,6
11323,201807,OA570624,10
11324,201807,OA574788,5
11325,201807,OA575737,7
11326,201807,OA576440,4
11327,201807,OA577082,4
11328,201807,OA578672,9
11329,201807,OA584488,3
11330,201807,OA587066,7
11331,201807,OA589436,5
11332,201807,OA590881,2
11333,201807,OA591930,6
11334,201807,OA594481,5
11335,201807,OA596935,4
11336,201807,OA599018,3
11337,201807,OA599080,5
11338,201807,OA602580,6
11339,201807,OA602923,4
11340,201807,OA604390,8
11341,201807,OA607825,6
11342,201807,OA613034,10
11343,201807,OA614379,6
11344,201807,OA620655,6
11345,201807,OA628170,5
11346,201807,OA630902,8
11347,201807,OA635459,2
11348,201807,OA637232,4
11349,201807,OA640152,8
11350,201807,OA641335,7
11351,201807,OA642994,4
11352,201807,OA653002,10
11353,201807,OA657660,7
11354,201807,OA660152,9
11355,201807,OA661244,9
11356,201807,OA663815,4
11357,201807,OA667284,6
11358,201807,OA668076,3
11359,201807,OA669176,6
11360,201807,OA672463,6
11361,201807,OA673896,7
11362,201807,OA675891,4
11363,201807,OA676083,5
11364,201807,OA680638,4
11365,201807,OA684421,3
11366,201807,OA694533,8
11367,201807,OA694885,3
11368,201807,OA695959,5
11369,201807,OA698422,7
11370,201807,OA701687,4
11371,201807,OA702752,5
11372,201807,OA704361,5
11373,201807,OA705805,6
11374,201807,OA707923,5
11375,201807,OA710903,7
11376,201807,OA712919,5
11377,201807,OA719899,7
11378,201807,OA721349,4
11379,201807,OA732282,8
11380,201807,OA735216,8
11381,201807,OA736386,5
11382,201807,OA737164,4
11383,201807,OA737426,7
11384,201807,OA747936,5
11385,201807,OA748749,3
11386,201807,OA751110,6
11387,201807,OA753193,3
11388,201807,OA755989,4
11389,201807,OA758034,2
11390,201807,OA758157,5
11391,201807,OA760582,5
11392,201807,OA761455,4
11393,201807,OA763272,5
11394,201807,OA764380,8
11395,201807,OA768446,4
11396,201807,OA769163,4
11397,201807,OA776086,3
11398,201807,OA777947,3
11399,201807,OA781562,9
11400,201807,OA782311,8
11401,201807,OA783122,1
11402,201807,OA785110,2
11403,201807,OA786284,6
11404,201807,OA788987,12
11405,201807,OA789036,6
11406,201807,OA790739,7
11407,201807,OA791937,6
11408,201807,OA794542,4
11409,201807,OA794712,7
11410,201807,OA795064,5
11411,201807,OA795599,2
11412,201807,OA797088,5
11413,201807,OA798178,2
11414,201807,OA798459,5
11415,201807,OA802798,6
11416,201807,OA803393,7
11417,201807,OA805868,5
11418,201807,OA808374,5
11419,201807,OA812079,9
11420,201807,OA814667,6
11421,201807,OA816679,3
11422,201807,OA816818,1
11423,201807,OA818294,8
11424,201807,OA818666,9
11425,201807,OA822905,7
11426,201807,OA823412,8
11427,201807,OA823729,10
11428,201807,OA829372,7
11429,201807,OA832399,4
11430,201807,OA832624,7
11431,201807,OA832666,6
11432,201807,OA834443,4
11433,201807,OA836088,4
11434,201807,OA840257,7
11435,201807,OA842166,5
11436,201807,OA844565,5
11437,201807,OA846208,7
11438,201807,OA850618,4
11439,201807,OA854705,7
11440,201807,OA855863,6
11441,201807,OA861332,7
11442,201807,OA862614,3
11443,201807,OA869095,3
11444,201807,OA869136,4
11445,201807,OA869840,6
11446,201807,OA871608,6
11447,201807,OA874597,4
11448,201807,OA876184,4
11449,201807,OA882717,2
11450,201807,OA885929,5
11451,201807,OA886918,6
11452,201807,OA896685,5
11453,201807,OA897552,5
11454,201807,OA904369,4
11455,201807,OA909231,10
11456,201807,OA912932,8
11457,201807,OA916298,5
11458,201807,OA917517,6
11459,201807,OA923186,4
11460,201807,OA923215,9
11461,201807,OA924324,4
11462,201807,OA930488,7
11463,201807,OA931227,5
11464,201807,OA933190,5
11465,201807,OA940460,8
11466,201807,OA945296,3
11467,201807,OA947794,8
11468,201807,OA952474,7
11469,201807,OA953837,6
11470,201807,OA953933,4
11471,201807,OA955085,5
11472,201807,OA955088,1
11473,201807,OA959837,3
11474,201807,OA962428,4
11475,201807,OA963366,9
11476,201807,OA963991,2
11477,201807,OA965409,5
11478,201807,OA967616,5
11479,201807,OA973146,3
11480,201807,OA974876,3
11481,201807,OA982505,6
11482,201807,OA983554,6
11483,201807,OA985308,5
11484,201807,OA986148,2
11485,201807,OA986961,3
11486,201807,OA994859,5
11487,201807,OA996311,7
11488,201807,OA998167,6
11489,201807,OA999412,6
11490,201807,PL000560,3
11491,201807,PL001979,7
11492,201807,PL003181,6
11493,201807,PL003692,8
11494,201807,PL008262,5
11495,201807,PL011886,3
11496,201807,PL012044,9
11497,201807,PL012521,7
11498,201807,PL013000,9
11499,201807,PL013667,7
11500,201807,PL020585,3
11501,201807,PL020821,6
11502,201807,PL023132,7
11503,201807,PL023264,3
11504,201807,PL031436,6
11505,201807,PL036627,3
11506,201807,PL042341,5
11507,201807,PL043142,6
11508,201807,PL043513,4
11509,201807,PL044696,4
11510,201807,PL046622,6
11511,201807,PL049278,3
11512,201807,PL049709,5
11513,201807,PL050511,3
11514,201807,PL053548,10
11515,201807,PL057547,6
11516,201807,PL064289,2
11517,201807,PL067195,6
11518,201807,PL071673,6
11519,201807,PL074136,3
11520,201807,PL077120,6
11521,201807,PL080089,4
11522,201807,PL081925,5
11523,201807,PL082485,5
11524,201807,PL085479,3
11525,201807,PL087063,6
11526,201807,PL089782,4
11527,201807,PL093071,6
11528,201807,PL101549,4
11529,201807,PL103369,3
11530,201807,PL103598,6
11531,201807,PL111345,2
11532,201807,PL112227,5
11533,201807,PL112670,4
11534,201807,PL113746,2
11535,201807,PL113781,5
11536,201807,PL113946,7
11537,201807,PL117922,2
11538,201807,PL130829,6
11539,201807,PL136126,4
11540,201807,PL136393,5
11541,201807,PL137718,8
11542,201807,PL142274,7
11543,201807,PL144435,3
11544,201807,PL145577,7
11545,201807,PL147335,9
11546,201807,PL147603,3
11547,201807,PL148706,6
11548,201807,PL150080,7
11549,201807,PL152339,5
11550,201807,PL152568,2
11551,201807,PL154639,4
11552,201807,PL163921,1
11553,201807,PL163967,3
11554,201807,PL166709,6
11555,201807,PL170709,5
11556,201807,PL174258,8
11557,201807,PL177911,3
11558,201807,PL181118,7
11559,201807,PL183628,2
11560,201807,PL186773,5
11561,201807,PL188904,4
11562,201807,PL191813,9
11563,201807,PL197632,7
11564,201807,PL198428,4
11565,201807,PL198544,4
11566,201807,PL201071,7
11567,201807,PL201799,11
11568,201807,PL210567,4
11569,201807,PL214225,9
11570,201807,PL214920,6
11571,201807,PL215097,6
11572,201807,PL215752,6
11573,201807,PL217190,5
11574,201807,PL221419,6
11575,201807,PL221756,5
11576,201807,PL227814,9
11577,201807,PL228159,4
11578,201807,PL229628,4
11579,201807,PL233729,4
11580,201807,PL241896,4
11581,201807,PL242307,6
11582,201807,PL245159,5
11583,201807,PL247947,2
11584,201807,PL248851,9
11585,201807,PL249372,7
11586,201807,PL249996,3
11587,201807,PL251182,6
11588,201807,PL253621,6
11589,201807,PL255830,5
11590,201807,PL256725,7
11591,201807,PL257294,7
11592,201807,PL259109,7
11593,201807,PL267719,7
11594,201807,PL270116,4
11595,201807,PL270286,1
11596,201807,PL270733,8
11597,201807,PL279584,10
11598,201807,PL283747,6
11599,201807,PL287258,1
11600,201807,PL294980,4
11601,201807,PL297992,2
11602,201807,PL299549,6
11603,201807,PL300201,6
11604,201807,PL302409,5
11605,201807,PL302535,7
11606,201807,PL303162,7
11607,201807,PL304252,1
11608,201807,PL307270,8
11609,201807,PL309891,2
11610,201807,PL310669,3
11611,201807,PL311399,6
11612,201807,PL312029,3
11613,201807,PL316635,4
11614,201807,PL320453,3
11615,201807,PL322167,2
11616,201807,PL323691,3
11617,201807,PL325020,7
11618,201807,PL329312,3
11619,201807,PL331522,8
11620,201807,PL333517,6
11621,201807,PL335953,4
11622,201807,PL337214,7
11623,201807,PL339883,4
11624,201807,PL340906,1
11625,201807,PL342449,3
11626,201807,PL343970,4
11627,201807,PL346258,6
11628,201807,PL351450,6
11629,201807,PL351843,4
11630,201807,PL352661,5
11631,201807,PL353207,4
11632,201807,PL356645,1
11633,201807,PL360369,1
11634,201807,PL360669,7
11635,201807,PL361492,3
11636,201807,PL367795,2
11637,201807,PL368003,7
11638,201807,PL371500,4
11639,201807,PL374717,7
11640,201807,PL379434,5
11641,201807,PL381578,5
11642,201807,PL381656,4
11643,201807,PL392913,3
11644,201807,PL394207,4
11645,201807,PL397032,3
11646,201807,PL399207,6
11647,201807,PL400427,5
11648,201807,PL400479,3
11649,201807,PL400892,4
11650,201807,PL407221,11
11651,201807,PL407755,4
11652,201807,PL409655,3
11653,201807,PL410964,2
11654,201807,PL415606,6
11655,201807,PL417119,3
11656,201807,PL417753,12
11657,201807,PL430333,7
11658,201807,PL432893,7
11659,201807,PL435064,9
11660,201807,PL443639,5
11661,201807,PL445190,4
11662,201807,PL456313,4
11663,201807,PL458124,11
11664,201807,PL459045,6
11665,201807,PL469296,4
11666,201807,PL470792,4
11667,201807,PL471336,5
11668,201807,PL471805,5
11669,201807,PL472728,4
11670,201807,PL474958,5
11671,201807,PL479702,7
11672,201807,PL481814,8
11673,201807,PL483945,4
11674,201807,PL487301,5
11675,201807,PL487696,7
11676,201807,PL494564,3
11677,201807,PL495290,4
11678,201807,PL499733,6
11679,201807,PL500772,6
11680,201807,PL502982,5
11681,201807,PL504040,3
11682,201807,PL505013,5
11683,201807,PL505814,4
11684,201807,PL506207,5
11685,201807,PL507166,4
11686,201807,PL512409,5
11687,201807,PL512535,7
11688,201807,PL520159,9
11689,201807,PL522022,4
11690,201807,PL526101,3
11691,201807,PL527945,9
11692,201807,PL534171,5
11693,201807,PL535994,5
11694,201807,PL538517,5
11695,201807,PL540895,6
11696,201807,PL541970,7
11697,201807,PL542865,4
11698,201807,PL549629,10
11699,201807,PL550805,9
11700,201807,PL551489,8
11701,201807,PL552906,7
11702,201807,PL556767,5
11703,201807,PL558375,9
11704,201807,PL560620,5
11705,201807,PL562542,5
11706,201807,PL563502,7
11707,201807,PL564760,6
11708,201807,PL570199,5
11709,201807,PL571624,6
11710,201807,PL572723,5
11711,201807,PL573375,7
11712,201807,PL576453,7
11713,201807,PL576454,7
11714,201807,PL577070,8
11715,201807,PL582174,4
11716,201807,PL586396,7
11717,201807,PL587525,5
11718,201807,PL587969,8
11719,201807,PL589030,2
11720,201807,PL594064,4
11721,201807,PL597186,4
11722,201807,PL601016,5
11723,201807,PL609859,4
11724,201807,PL613759,6
11725,201807,PL614797,6
11726,201807,PL615581,7
11727,201807,PL617565,5
11728,201807,PL619936,6
11729,201807,PL622205,6
11730,201807,PL624566,4
11731,201807,PL628468,5
11732,201807,PL634236,5
11733,201807,PL635475,4
11734,201807,PL636860,4
11735,201807,PL639331,3
11736,201807,PL648343,5
